word,ig_score
research,0.042882919166004285
's,0.04279155813024512
off,0.04271163826342672
start,0.04270515218377113
beyond,0.042670966436465584
learned,0.04260959476232529
just,0.04251218570425408
move,0.042425328865647316
one,0.042365301184223166
everyone,0.0422602251637727
needs,0.04225486454864343
id,0.04217881771425406
asked,0.042142438236624
leads,0.04208602818349997
minute,0.04206624130407969
use,0.04198547136038542
morning,0.041980630407730736
dealing,0.04182896064594388
these,0.041544994711875914
me,0.04151884983091251
now,0.041445054283196274
then,0.04138492657379671
mother,0.04126100738843282
new,0.04118815813721581
bad,0.04114650397633131
any,0.041125118399837186
lot,0.041089080677678184
has,0.04077917028917
go,0.04073464744059103
'll,0.04056840664189723
get,0.04049728809417609
else,0.04042314677141034
hard,0.040414526515329875
again,0.04041096102446318
more,0.0402271313511807
never,0.04016338070505299
really,0.040004121536320006
away,0.03998766170645302
my,0.039968149031593986
are,0.03996687651508384
try,0.03989028265433652
love,0.03988220635801554
know,0.039878036986154164
telling,0.039807650881508984
daily,0.03973734534035126
believe,0.03934329771436751
knows,0.03925289834539095
should,0.039136359335056374
actually,0.039039791406442724
word,0.03888819087296724
high,0.038875184196513146
own,0.0388550377683714
mean,0.03876078175380826
felt,0.03868447709828615
give,0.038647313602268696
is,0.03863033124484942
reason,0.03856714311987162
all,0.03846745383925736
from,0.03846555046038702
seconds,0.03840934236844381
when,0.03837156487628818
dad,0.03819874798258146
200,0.0380529190103213
couple,0.03799484809860587
least,0.037964359081039824
realized,0.037692873273044825
but,0.03762178697136485
it,0.03758555481280703
our,0.0371158963534981
feel,0.03708786811594936
project,0.037087513133883476
have,0.03705530731240288
something,0.03699205357891818
up,0.036893570340823294
what,0.03673103550234093
they,0.03667903516907245
where,0.036553521640598774
always,0.036182704015768
experiencing,0.036157588164011635
because,0.03613879110075926
student,0.036018452420830724
deal,0.03588767237961292
or,0.035879085907970176
22,0.035844630328938365
though,0.035805868543684484
thing,0.03579231879363457
did,0.035715272494902216
us,0.035642534804840885
could,0.03556862372594575
trying,0.03556081298738718
took,0.03550696404029926
nobody,0.03547534719109535
bed,0.035463703175385795
father,0.035393751226365566
turns,0.03539294252792994
hold,0.03537970744073391
sub,0.03534142176310221
saying,0.03533932597686847
maybe,0.0353279427758285
right,0.03511713069553177
about,0.03489587069979232
often,0.03483018167316913
car,0.034652202079693474
getting,0.03462909323234971
please,0.034409877145662904
being,0.0343696138355881
noticed,0.034239660327633224
nothing,0.034130594382683434
few,0.03411388170594971
back,0.03410602533532416
keep,0.03403147190277066
many,0.03374330927100447
the,0.03360559890804165
year,0.03357992915747066
would,0.03351951961716016
als,0.033484231447800994
see,0.03337447078795069
app,0.033323207249244056
most,0.033164307208997865
making,0.03299751079508236
while,0.03293851310653346
since,0.03290448354726488
your,0.03280634242886057
that,0.032791339126497246
having,0.03271968455778228
over,0.032676648048143235
you,0.032590087015359176
same,0.03258994780480862
wrong,0.0325843250999848
used,0.0325614009052515
physical,0.032532828859984875
on,0.03245108841792128
with,0.03240805217886672
life,0.032378938880616
so,0.032365391196005726
clean,0.03230498048166434
how,0.032271411114682756
dr,0.032253741597135864
bit,0.032209744211286306
think,0.03218503426270265
until,0.03216365096159279
despite,0.032153221080079675
month,0.03203799459151924
don,0.032033619484590256
ever,0.031937204953283074
before,0.03178658988326788
need,0.03172181368641117
put,0.03161592008545995
do,0.03147935264536904
going,0.03138874119824984
working,0.03126886433788708
able,0.03109799651429057
18,0.031089081118504207
point,0.03108119179627725
other,0.030976186622865498
thought,0.03088492915655176
out,0.03085452969034397
two,0.03063527657650411
